39,Real,Predicted,Set,residuos
35,292011,119190.1875425773,Train,172820.8124574227
42,69282,114937.81073314177,Train,-45655.81073314177
23,29587,62274.881512600245,Train,-32687.881512600245
29,30752,70237.71823490965,Train,-39485.718234909655
36,38677,24512.839140646392,Train,14164.160859353608
43,21763,41029.55499916353,Train,-19266.554999163527
46,254763,121508.09586047413,Train,133254.90413952587
19,39555,27021.1567636248,Train,12533.8432363752
31,45347,70940.09801811144,Train,-25593.098018111443
25,37307,25537.867467864657,Train,11769.132532135343
19,39799,38933.95283908125,Train,865.0471609187516
43,25834,79977.38586063412,Train,-54143.385860634124
49,29930,37839.70046371848,Train,-7909.70046371848
32,35357,66735.01074735551,Train,-31378.01074735551
20,44875,16713.283205423635,Train,28161.716794576365
28,19972,12041.05076084128,Train,7930.949239158719
44,48935,38147.57219977117,Train,10787.427800228827
33,32490,94081.78818841599,Train,-61591.78818841599
46,49599,78094.49816837301,Train,-28495.498168373015
50,20588,43002.68031845343,Train,-22414.68031845343
40,39839,36623.472860621514,Train,3215.527139378486
18,31441,33800.650672506235,Train,-2359.6506725062354
39,28634,76058.86154107476,Train,-47424.86154107476
22,18535,31218.253902636963,Train,-12683.253902636963
23,19830,13264.92052265902,Train,6565.07947734098
37,145551,39966.43037484093,Train,105584.56962515907
40,19292,31882.058865740313,Train,-12590.058865740313
22,36448,41545.20971894858,Train,-5097.209718948579
63,18315,46722.27353572395,Train,-28407.27353572395
37,48574,85892.22326898217,Train,-37318.22326898217
38,44920,84807.59110848187,Train,-39887.591108481865
43,26280,37593.145671950086,Train,-11313.145671950086
49,49218,62848.51935965287,Train,-13630.51935965287
34,30487,123155.63941737864,Train,-92668.63941737864
28,32319,93908.91292763682,Train,-61589.91292763682
42,37898,83581.95711132522,Train,-45683.95711132522
36,42974,43013.811510261505,Train,-39.811510261504736
37,40547,71061.51654874074,Train,-30514.516548740736
32,27032,119190.1875425773,Train,-92158.1875425773
48,39134,32857.011177024455,Train,6276.988822975545
41,20912,36967.5844265164,Train,-16055.584426516398
52,19281,41755.54302889311,Train,-22474.54302889311
37,297163,102015.25569046002,Train,195147.74430953996
53,33296,37083.84374802524,Train,-3787.8437480252396
22,26051,37967.330146948894,Train,-11916.330146948894
36,29213,41196.28664796685,Train,-11983.286647966852
31,44862,25043.856188788093,Train,19818.143811211907
48,98855,121044.77988012353,Train,-22189.779880123533
42,38092,33868.914720130204,Train,4223.085279869796
23,38359,62138.11022844897,Train,-23779.110228448968
63,23425,41302.16130606952,Train,-17877.161306069524
46,210756,82065.99768034779,Train,128690.00231965221
54,156022,124758.76866650314,Train,31263.231333496864
32,49316,81596.39106158624,Train,-32280.39106158624
40,36403,101684.70976585611,Train,-65281.70976585611
40,47103,34586.25134677512,Train,12516.74865322488
26,34572,35727.694340832204,Train,-1155.694340832204
32,47173,80270.73669258956,Train,-33097.73669258956
29,37961,31135.86354198683,Train,6825.13645801317
26,38034,9454.067225610532,Train,28579.93277438947
47,206448,116350.65832227579,Train,90097.34167772421
27,22773,26374.730236279487,Train,-3601.730236279487
33,30970,47474.89203618017,Train,-16504.892036180172
18,18120,25813.350333888688,Train,-7693.350333888688
30,45320,37594.159179745904,Train,7725.840820254096
35,287647,109312.25798533199,Train,178334.742014668
33,278926,44548.54179609661,Train,234377.4582039034
50,33654,80902.90080053578,Train,-47248.900800535775
45,257385,120559.29730953439,Train,136825.7026904656
30,43385,42909.3788809814,Train,475.62111901860044
24,36783,40076.838161902466,Train,-3293.838161902466
53,196856,100813.64374244997,Train,96042.35625755003
20,19077,47227.07237718318,Train,-28150.072377183184
58,49292,40212.090521883954,Train,9079.909478116046
50,98739,86291.07927206418,Train,12447.920727935823
43,44477,47523.5454048743,Train,-3046.5454048742977
54,35659,43183.755306781946,Train,-7524.755306781946
38,18870,99480.15527101356,Train,-80610.15527101356
30,75477,120393.74941131659,Train,-44916.74941131659
29,25939,83407.74247929659,Train,-57468.74247929659
22,39491,79432.8244428034,Train,-39941.824442803394
40,279715,42583.79040250236,Train,237131.20959749765
47,30636,41767.2083699488,Train,-11131.2083699488
40,38978,41583.981526984615,Train,-2605.981526984615
41,22861,47977.10446377357,Train,-25116.10446377357
20,30937,33265.66397068971,Train,-2328.6639706897113
22,49997,15887.514153222866,Train,34109.485846777134
47,28786,65443.53383273424,Train,-36657.53383273424
24,43563,45280.27039939266,Train,-1717.2703993926625
29,226447,66403.91495091992,Train,160043.08504908008
28,22905,57824.65251215324,Train,-34919.65251215324
73,22382,105114.91650792459,Train,-82732.91650792459
35,31700,25715.080356584556,Train,5984.919643415444
43,272660,68368.1946890692,Train,204291.8053109308
60,22783,28345.746239832566,Train,-5562.746239832566
38,37368,71637.56686409493,Train,-34269.56686409493
46,19513,71136.97917009308,Train,-51623.97917009308
36,27037,71784.248401452,Train,-44747.248401452
47,273360,80805.1131089644,Train,192554.8868910356
28,35862,26725.89718967129,Train,9136.10281032871
21,31251,39385.940515709764,Train,-8134.940515709764
38,39873,39129.52822222401,Train,743.471777775987
24,24820,30379.565614398824,Train,-5559.5656143988235
29,36447,25741.1480878039,Train,10705.8519121961
41,233737,82882.74417403579,Train,150854.2558259642
18,21240,35408.32506043686,Train,-14168.325060436859
23,39680,36909.97255606748,Train,2770.027443932522
41,40956,40417.44100266355,Train,538.5589973364476
47,31237,33652.22680273131,Train,-2415.226802731311
56,27656,98945.77885463872,Train,-71289.77885463872
39,22645,77248.89245341904,Train,-54603.892453419045
39,39285,59608.49617741686,Train,-20323.496177416862
18,24424,37857.57024325954,Train,-13433.570243259543
50,20089,91413.06755630039,Train,-71324.06755630039
29,30497,76160.98689119938,Train,-45663.98689119938
72,21174,100953.10051999964,Train,-79779.10051999964
25,32733,37526.39897309949,Train,-4793.398973099487
67,27060,42235.39372552637,Train,-15175.393725526374
56,36908,42436.60098262502,Train,-5528.600982625023
57,19740,54069.13295191554,Train,-34329.13295191554
18,34196,25328.73258144145,Train,8867.26741855855
32,35168,70024.67409301776,Train,-34856.67409301776
90,27091,82131.16388780157,Train,-55040.163887801566
58,49490,92140.0108545779,Train,-42650.01085457789
57,20042,24686.08094699496,Train,-4644.08094699496
60,28196,96875.32201848255,Train,-68679.32201848255
37,224679,85892.22326898217,Train,138786.77673101783
19,38438,28133.451055653044,Train,10304.548944346956
32,49671,19337.94873331825,Train,30333.05126668175
63,288112,91024.01455643686,Train,197087.98544356314
53,39080,65587.69344911238,Train,-26507.693449112383
19,20526,30022.05835757954,Train,-9496.058357579539
34,48303,23000.828197794282,Train,25302.171802205718
56,294877,100615.95693310643,Train,194261.0430668936
18,30632,38712.12463071837,Train,-8080.124630718368
50,26404,71242.19360875725,Train,-44838.193608757254
29,26416,33701.15438908948,Train,-7285.154389089483
39,85927,77936.00771601354,Train,7990.992283986459
71,34876,78031.99969100975,Train,-43155.999691009754
37,36172,30781.70281565967,Train,5390.297184340328
42,46953,102247.45904290762,Train,-55294.45904290762
28,23913,53869.1412140989,Train,-29956.141214098898
30,46778,66002.51484835809,Train,-19224.514848358085
17,39375,19116.220102730542,Train,20258.779897269458
39,23143,52875.85974337856,Train,-29732.85974337856
57,26904,119392.75678521334,Train,-92488.75678521334
23,38866,26725.89718967129,Train,12140.10281032871
56,47315,76165.22562047296,Train,-28850.225620472964
29,46987,39649.756481424505,Train,7337.243518575495
26,32114,86722.02982384115,Train,-54608.02982384115
33,47332,37778.4534620748,Train,9553.546537925198
22,35490,31401.396531565282,Train,4088.603468434718
53,30460,63121.384011826034,Train,-32661.384011826034
44,38752,82730.11884354251,Train,-43978.118843542514
37,21078,30606.75239133776,Train,-9528.752391337759
33,137255,133599.76842501777,Train,3655.23157498223
46,28059,44195.32826308332,Train,-16136.32826308332
24,70359,124691.71983715994,Train,-54332.71983715994
42,58441,120325.98920467019,Train,-61884.989204670186
43,19549,80319.63053837525,Train,-60770.63053837525
26,243983,100448.75441064034,Train,143534.24558935966
23,36483,66200.63433098068,Train,-29717.634330980683
30,33909,66562.85821049058,Train,-32653.85821049058
27,23137,48671.74757270775,Train,-25534.747572707747
40,198313,101684.70976585611,Train,96628.29023414389
47,84358,86193.29158049279,Train,-1835.2915804927907
64,253497,80641.23481527236,Train,172855.76518472764
32,47240,85658.91516411796,Train,-38418.91516411796
21,38147,18836.512542334065,Train,19310.487457665935
65,27419,32479.30423850246,Train,-5060.30423850246
27,49114,53573.54508570658,Train,-4459.545085706581
30,21181,17857.872250798333,Train,3323.127749201667
54,39286,42120.40350931568,Train,-2834.403509315678
29,41773,45350.62856587614,Train,-3577.628565876141
29,44629,31135.86354198683,Train,13493.13645801317
30,25404,51476.83879275737,Train,-26072.83879275737
45,42002,39992.47757927271,Train,2009.5224207272913
37,35325,65211.72855355208,Train,-29886.72855355208
20,48019,29949.02622222332,Train,18069.97377777668
52,29270,83592.15673837511,Train,-54322.15673837511
52,157278,120713.68408368793,Train,36564.31591631207
22,28485,36967.52127143116,Train,-8482.521271431156
43,22795,37888.594309504166,Train,-15093.594309504166
41,18709,33774.15481859156,Train,-15065.15481859156
28,34759,22573.386483024085,Train,12185.613516975915
32,38097,96508.9279589133,Train,-58411.92795891329
25,20532,41367.848149875346,Train,-20835.848149875346
51,66045,79908.45785913442,Train,-13863.457859134418
29,38752,124427.67287006756,Train,-85675.67287006756
18,19850,23062.630027547093,Train,-3212.630027547093
32,251871,117423.95629383158,Train,134447.04370616842
45,19851,85357.84685260733,Train,-65506.84685260733
23,43291,62302.23128552254,Train,-19011.23128552254
47,29823,48074.89215534495,Train,-18251.892155344947
27,46270,94881.0420030725,Train,-48611.04200307251
19,21412,33086.02314209466,Train,-11674.023142094658
50,77161,121492.52972899124,Train,-44331.52972899124
29,40471,37314.47614500469,Train,3156.5238549953065
69,19947,80283.40998671029,Train,-60336.40998671029
51,230838,104376.5623258303,Train,126461.4376741697
44,35527,129935.07548487908,Train,-94408.07548487908
25,24180,35885.1550084892,Train,-11705.1550084892
33,40841,84985.01150806712,Train,-44144.011508067124
26,35602,39284.73738068253,Train,-3682.737380682527
35,39134,41475.03862993544,Train,-2341.038629935443
61,34371,102291.33374508424,Train,-67920.33374508424
36,23472,24914.274438332315,Train,-1442.2744383323152
54,28799,80957.85195518406,Train,-52158.85195518406
34,34732,98723.85649555686,Train,-63991.85649555686
46,38081,49896.200347534956,Train,-11815.200347534956
40,118619,106954.40853505918,Train,11664.591464940822
29,21905,35443.07074904821,Train,-13538.07074904821
37,47027,62810.47034933238,Train,-15783.470349332383
30,31257,17982.864339234264,Train,13274.135660765736
42,21209,90631.06046123849,Train,-69422.06046123849
42,292109,53713.54318276512,Train,238395.45681723487
42,41619,79736.36027621472,Train,-38117.36027621472
66,19807,71575.36276803345,Train,-51768.36276803345
24,41087,55788.46793653276,Train,-14701.467936532761
24,45382,5840.2009454367435,Train,39541.79905456326
30,31508,75673.36727446399,Train,-44165.36727446399
37,22936,82301.96830212869,Train,-59365.96830212869
48,35922,60288.803974003895,Train,-24366.803974003895
53,38726,117992.90815602805,Train,-79266.90815602805
26,32570,34086.45037622192,Train,-1516.4503762219174
65,26376,115472.18714951663,Train,-89096.18714951663
65,22737,94443.28934401166,Train,-71706.28934401166
33,248622,102997.93182753425,Train,145624.06817246575
23,49135,39961.64020647097,Train,9173.35979352903
27,24974,24155.865388594426,Train,818.1346114055741
36,225203,77172.4268729804,Train,148030.5731270196
38,35792,121929.11845379468,Train,-86137.11845379468
62,69035,68001.41102854385,Train,1033.588971456149
17,23937,43990.752797438414,Train,-20053.752797438414
56,98149,123685.47069494738,Train,-25536.470694947377
34,99788,78667.60744346504,Train,21120.392556534964
19,43203,55276.69508008065,Train,-12073.695080080652
41,30586,31032.429583115096,Train,-446.42958311509574
25,25793,56949.864883460315,Train,-31156.864883460315
30,33726,67852.6846335551,Train,-34126.684633555094
58,46096,29912.679303166893,Train,16183.320696833107
56,21624,50126.360540400055,Train,-28502.360540400055
61,30700,20851.350646396008,Train,9848.649353603992
55,23129,98041.31267097194,Train,-74912.31267097194
28,39311,122616.7178621977,Train,-83305.7178621977
61,48961,31914.849789919215,Train,17046.150210080785
36,37105,27100.922557557307,Train,10004.077442442693
17,45892,72104.3502744234,Train,-26212.3502744234
51,37982,16723.33140322013,Train,21258.66859677987
54,152062,94443.28934401166,Train,57618.71065598834
34,22233,79354.72270605955,Train,-57121.72270605955
37,47258,77378.3303295445,Train,-30120.330329544493
46,42208,47819.23002781109,Train,-5611.230027811092
66,49391,43604.766309519,Train,5786.233690481
32,44733,59673.21639967679,Train,-14940.216399676792
38,150593,125827.52149925282,Train,24765.47850074718
51,208113,84684.19820401359,Train,123428.80179598641
25,37192,85124.53874774312,Train,-47932.53874774312
44,44301,27675.373133364017,Train,16625.626866635983
62,121919,82551.48025093693,Train,39367.51974906307
41,26250,65319.48024087354,Train,-39069.48024087354
31,30588,95074.05616694392,Train,-64486.05616694392
40,43132,45364.77672305049,Train,-2232.7767230504905
32,27283,85658.91516411796,Train,-58375.91516411796
29,44382,31244.17295350298,Train,13137.82704649702
20,44899,60428.62660178837,Train,-15529.626601788368
60,133491,91237.03084576262,Train,42253.96915423738
20,36889,19496.752995591785,Train,17392.247004408215
33,251987,131929.59034655005,Train,120057.40965344995
22,84109,50129.65780626877,Train,33979.34219373123
49,37402,80270.73669258956,Train,-42868.73669258956
36,288776,103997.26982938922,Train,184778.73017061077
20,35819,101880.28514899887,Train,-66061.28514899887
23,28985,31678.469276112904,Train,-2693.4692761129045
36,46543,26930.51472669131,Train,19612.48527330869
51,28147,39787.76525020798,Train,-11640.76525020798
31,35815,40611.61910079234,Train,-4796.619100792341
28,20376,99547.20410035674,Train,-79171.20410035674
59,298358,118364.85550854023,Train,179993.14449145977
37,43279,45915.03246717595,Train,-2636.0324671759518
32,107307,103452.12566406353,Train,3854.8743359364744
55,37372,79998.20336110832,Train,-42626.20336110832
61,54867,83581.95711132522,Train,-28714.957111325217
54,37707,33117.85038635648,Train,4589.1496136435235
37,117829,94676.59744887588,Train,23152.40255112412
28,49904,94947.59024091322,Train,-45043.590240913225
48,156978,68339.59404528848,Train,88638.40595471152
34,20825,38377.72302873558,Train,-17552.723028735578
35,37674,61330.89775679731,Train,-23656.897756797312
39,18726,24895.217736183193,Train,-6169.217736183193
42,215020,93321.81695405924,Train,121698.18304594076
33,35373,68043.68767022755,Train,-32670.687670227548
